"%1 item(s) have been scheduled for update.","%დაგეგმილია 1 პუნქტის (ებ) ის განახლება.",module,Magento_AsynchronousOperations
"%1 item(s) have been successfully updated.","%წარმატებით განახლდა 1 პუნქტი (ებ) ი.",module,Magento_AsynchronousOperations
"%1 item(s) failed to update","%1 პუნქტის (ებ) ის განახლება ვერ მოხერხდა",module,Magento_AsynchronousOperations
Details,დეტალები,module,Magento_AsynchronousOperations
"View Details",დეტალები,module,Magento_AsynchronousOperations
Dismiss,"თანამდებობიდან გათავისუფლება",module,Magento_AsynchronousOperations
"Pending, in queue...","მოლოდინში, რიგში...",module,Magento_AsynchronousOperations
"%1 items selected for mass update","%მასობრივი განახლებისთვის შერჩეული 1 ელემენტი",module,Magento_AsynchronousOperations
", %1 successfully updated",", %1 წარმატებით განახლებულია",module,Magento_AsynchronousOperations
", %1 failed to update",", %1 ვერ განახლდა",module,Magento_AsynchronousOperations
"The role wasn't found for the user. Verify the role and try again.","როლი მომხმარებლისთვის ვერ მოიძებნა. გადაამოწმეთ როლი და კვლავ სცადეთ.",module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","რაღაც არასწორედ წარიმართა დაშვებული რესურსების ჩამონათვალის შედგენისას. გამონაკლისების ჩანაწერში მეტი შეგიძლიათ გაიგოთ.",module,Magento_Authorization
"Cannot gather stats! %1","ვერ შეაგროვებ სტატისტიკას! %1",module,Magento_AwsS3
"File cannot be read %1","ფაილის წაკითხვა შეუძლებელია% 1",module,Magento_AwsS3
"The ""%1"" CSV handle is incorrect. Verify the handle and try again.","""% 1"" CSV სახელური არასწორია. გადაამოწმეთ სახელური და სცადეთ ისევ.",module,Magento_AwsS3
"An error occurred during ""%1"" execution.","შეცდომა მოხდა ""% 1"" შესრულების დროს.",module,Magento_AwsS3
"An error occurred during ""%1"" fileSeek execution.","შეცდომა მოხდა ""% 1"" ფაილის საძიებო სისტემის შესრულების დროს.",module,Magento_AwsS3
"An error occurred during ""%1"" fileFlush execution.","შეცდომა მოხდა ""% 1"" ფაილის შესრულების დროს.",module,Magento_AwsS3
"An error occurred during ""%1"" fileLock execution.","შეცდომა მოხდა ""% 1"" ფაილის შესრულების დროს.",module,Magento_AwsS3
